,op_name,tensor_idx,num_elements,stddev,mean_error,max_abs_error,mean_squared_error,scale,zero_point,tensor_name,range,rmse/scale
140,CONV_2D,867,184832.0,0.03223715,0.000121236146,0.096934356,0.0010392581,0.11101321,-13,model_1/bnorm_79/FusedBatchNormV3;model_1/conv_92/Conv2D;model_1/conv_79/Conv2D,28.30836855,0.2903936051381753
141,LEAKY_RELU,871,184832.0,0.018901415,-0.0013007009,0.041020323,0.00035899205,0.06576163,-109,model_1/leaky_79/LeakyRelu,16.76921565,0.2881176383228167
142,CONV_2D,875,369664.0,0.02974625,-3.5431656e-06,0.12984459,0.0008848606,0.10024386,-4,model_1/bnorm_80/FusedBatchNormV3;model_1/conv_80/Conv2D,25.562184300000002,0.29674242920363236
143,LEAKY_RELU,879,369664.0,0.016778437,-0.0005759104,0.034911275,0.00028196393,0.056541312,-106,model_1/leaky_80/LeakyRelu,14.41803456,0.29698252528666197
144,CONV_2D,883,92055.0,0.061123554,4.1436033e-05,0.22439153,0.003736271,0.20934862,63,StatefulPartitionedCall:1,53.3838981,0.29197729589650195
145,CONV_2D,887,92416.0,0.037431248,0.00031046613,0.09928176,0.0014012188,0.12843563,-42,model_1/bnorm_84/FusedBatchNormV3;model_1/conv_104/Conv2D;model_1/conv_84/Conv2D,32.75108565,0.291452280217228
146,LEAKY_RELU,891,92416.0,0.044249166,0.00378394,0.08313788,0.0019726804,0.15615034,-95,model_1/leaky_84/LeakyRelu,39.818336699999996,0.2844365685041664
147,RESIZE_NEAREST_NEIGHBOR,898,369664.0,0.0,0.0,0.0,0.0,0.15615034,-95,model_1/up_sampling2d_1/resize/ResizeNearestNeighbor,39.818336699999996,0.0
148,CONCATENATION,902,1108992.0,0.0,0.0,0.0,0.0,0.15615034,-95,model_1/concatenate_1/concat,39.818336699999996,0.0
149,CONV_2D,906,369664.0,0.032226972,8.463197e-05,0.106037475,0.0010386012,0.10952567,-33,model_1/bnorm_87/FusedBatchNormV3;model_1/conv_104/Conv2D;model_1/conv_87/Conv2D,27.92904585,0.29424459327690106
150,LEAKY_RELU,910,369664.0,0.023415815,0.0025178378,0.043397356,0.0005549482,0.07287942,-114,model_1/leaky_87/LeakyRelu,18.5842521,0.3232371849193288
151,CONV_2D,914,739328.0,0.041776773,0.0001729163,0.11260279,0.0017453354,0.14395308,-14,model_1/bnorm_88/FusedBatchNormV3;model_1/conv_92/Conv2D;model_1/conv_88/Conv2D,36.7080354,0.29021408566898277
152,LEAKY_RELU,918,739328.0,0.024897873,-0.0032843973,0.04376235,0.000630756,0.08603024,-109,model_1/leaky_88/LeakyRelu,21.9377112,0.29193056024537983
153,CONV_2D,922,369664.0,0.0511201,6.309394e-05,0.12885033,0.0026132795,0.17673834,6,model_1/bnorm_89/FusedBatchNormV3;model_1/conv_104/Conv2D;model_1/conv_89/Conv2D,45.0682767,0.2892425350390469
154,LEAKY_RELU,926,369664.0,0.028675746,-0.00489362,0.05789402,0.00084732263,0.093242005,-103,model_1/leaky_89/LeakyRelu,23.776711275,0.31218555138295545
155,CONV_2D,930,739328.0,0.048774406,-6.303231e-05,0.15182114,0.0023789527,0.16843599,-8,model_1/bnorm_90/FusedBatchNormV3;model_1/conv_92/Conv2D;model_1/conv_90/Conv2D,42.95117745,0.2895729630645208
156,LEAKY_RELU,934,739328.0,0.028460553,-0.0029640861,0.059002087,0.0008190583,0.09686131,-107,model_1/leaky_90/LeakyRelu,24.69963405,0.29546569840749853
157,CONV_2D,938,369664.0,0.045995247,0.0001379958,0.12252543,0.002115593,0.15885806,1,model_1/bnorm_91/FusedBatchNormV3;model_1/conv_104/Conv2D;model_1/conv_91/Conv2D,40.5088053,0.28953882399298925
158,LEAKY_RELU,942,369664.0,0.0237836,0.0074682315,0.052640997,0.000621962,0.086333156,-104,model_1/leaky_91/LeakyRelu,22.01495478,0.2888712418256903
159,CONV_2D,946,739328.0,0.03578629,-2.7867574e-05,0.15962745,0.0012806876,0.12043004,-22,model_1/bnorm_92/FusedBatchNormV3;model_1/conv_92/Conv2D,30.709660200000002,0.2971575518197149
160,LEAKY_RELU,950,739328.0,0.021944698,-0.00242507,0.04496093,0.00048749548,0.07520201,-111,model_1/leaky_92/LeakyRelu,19.176512549999998,0.2935998626597676
161,CONV_2D,954,368220.0,0.061535653,-0.0011146554,0.2226493,0.0037879206,0.21031195,64,StatefulPartitionedCall:2,53.62954725,0.2926418835068929
162,CONV_2D,958,184832.0,0.056199353,0.00036383694,0.1498959,0.0031585349,0.19303155,-31,model_1/bnorm_96/FusedBatchNormV3;model_1/conv_103/Conv2D;model_1/conv_96/Conv2D,49.22304525,0.2911484899733117
163,LEAKY_RELU,962,184832.0,0.045905855,-0.0107961,0.09868948,0.002225246,0.18415271,-103,model_1/leaky_96/LeakyRelu,46.95894105,0.2561597555800114
164,RESIZE_NEAREST_NEIGHBOR,969,739328.0,0.0,0.0,0.0,0.0,0.18415271,-103,model_1/up_sampling2d_2/resize/ResizeNearestNeighbor,46.95894105,0.0
165,CONCATENATION,973,2217984.0,0.0,0.0,0.0,0.0,0.18415271,-103,model_1/concatenate_2/concat,46.95894105,0.0
166,CONV_2D,977,739328.0,0.04236359,-0.0005425763,0.12376793,0.0017949863,0.14427102,6,model_1/bnorm_99/FusedBatchNormV3;model_1/conv_103/Conv2D;model_1/conv_99/Conv2D,36.7891101,0.29366451174712754
167,LEAKY_RELU,981,739328.0,0.023564802,-0.004733065,0.047092527,0.000577858,0.07594423,-103,model_1/leaky_99/LeakyRelu,19.36577865,0.3165306589883609
168,CONV_2D,985,1478656.0,0.04045663,-0.0001636001,0.13342899,0.0016367749,0.13843387,-8,model_1/bnorm_100/FusedBatchNormV3;model_1/conv_104/Conv2D;model_1/conv_100/Conv2D,35.30063685,0.29224838388924573
169,LEAKY_RELU,989,1478656.0,0.023657583,-0.0056743734,0.049631204,0.00059203384,0.07979652,-107,model_1/leaky_100/LeakyRelu,20.3481126,0.304922389083781
170,CONV_2D,993,739328.0,0.04185723,0.00012745919,0.1265379,0.0017520571,0.14399873,9,model_1/bnorm_101/FusedBatchNormV3;model_1/conv_103/Conv2D;model_1/conv_101/Conv2D,36.71967615,0.29068021053546195
171,LEAKY_RELU,997,739328.0,0.022492714,-0.0014361308,0.04625368,0.0005081061,0.07453228,-102,model_1/leaky_101/LeakyRelu,19.005731400000002,0.3024355209504557
172,CONV_2D,1001,1478656.0,0.042055875,5.526817e-05,0.14576632,0.0017687079,0.14455467,9,model_1/bnorm_102/FusedBatchNormV3;model_1/conv_104/Conv2D;model_1/conv_102/Conv2D,36.86144085,0.29093497348184105
173,LEAKY_RELU,1005,1478656.0,0.022073701,-0.00086798857,0.045674965,0.00048811242,0.07458038,-101,model_1/leaky_102/LeakyRelu,19.0179969,0.2962342964059734
174,CONV_2D,1009,739328.0,0.038713474,0.00028524184,0.11647766,0.0014988267,0.13302028,6,model_1/bnorm_103/FusedBatchNormV3;model_1/conv_103/Conv2D,33.9201714,0.29104346540997933
175,LEAKY_RELU,1013,739328.0,0.022138987,-0.00011800498,0.04339564,0.00049030344,0.06999972,-102,model_1/leaky_103/LeakyRelu,17.849928600000002,0.31632693061266137
176,CONV_2D,1017,1478656.0,0.04763122,0.0006306905,0.17752825,0.0022691712,0.1612013,-13,model_1/bnorm_104/FusedBatchNormV3;model_1/conv_104/Conv2D,41.106331499999996,0.29550517555555383
177,LEAKY_RELU,1021,1478656.0,0.027299814,-0.004341195,0.05947131,0.0007641352,0.09588591,-109,model_1/leaky_104/LeakyRelu,24.45090705,0.2882904849747678
178,CONV_2D,1025,1472880.0,0.087299794,0.0005705064,0.29092836,0.0076216357,0.297546,57,StatefulPartitionedCall:0,75.87423,0.29340666630278656
