,name,mAP
785,"(10, 26)",68.71794877768113
786,"(10, 27)",68.80134591264428
787,"(10, 28)",68.60573518181297
788,"(10, 29)",68.77692699731483
789,"(10, 30)",68.60052560119374
790,"(10, 31)",68.818491814129
791,"(10, 32)",68.73916216494025
792,"(10, 33)",68.75805231635404
793,"(10, 34)",68.68161639613633
794,"(10, 35)",68.77409180963647
795,"(10, 36)",68.76966279406794
796,"(10, 37)",68.7858407137529
797,"(10, 38)",68.6605594757394
798,"(10, 39)",68.75348998163314
799,"(10, 40)",68.55292301802524
800,"(10, 41)",68.81630480720658
801,"(10, 42)",68.65851038563454
802,"(10, 43)",68.6354284505683
803,"(10, 44)",68.56194893372117
804,"(10, 45)",68.36178469558152
805,"(10, 46)",68.67378813625315
806,"(10, 47)",68.56352059222759
807,"(10, 48)",68.76671334953606
808,"(10, 49)",68.87775632600989
809,"(10, 50)",68.65570195858311
810,"(10, 51)",68.79595273478371
811,"(10, 52)",68.82145033925805
812,"(10, 53)",68.81898902098649
813,"(10, 54)",68.83531090971347
814,"(10, 55)",68.75760280240239
815,"(10, 56)",68.7500818133965
816,"(10, 57)",68.8363332568576
817,"(10, 58)",68.58621772058531
818,"(10, 59)",68.74169579497335
819,"(10, 60)",68.80393893191277
820,"(10, 61)",68.76984949108046
821,"(10, 62)",68.67795382668687
822,"(10, 63)",68.84643282353771
823,"(10, 64)",68.7615595501369
824,"(10, 65)",68.74769045015043
825,"(10, 66)",68.69341930895663
826,"(10, 67)",68.73248485068969
827,"(10, 68)",68.76231304375654
828,"(10, 69)",68.74148800173
829,"(10, 70)",68.79838216276914
830,"(10, 71)",68.7217192021565
831,"(10, 72)",68.77039573808018
832,"(10, 73)",68.73478361639333
833,"(10, 74)",68.79223847001657
834,"(11, 12)",68.74428734741616
835,"(11, 13)",68.8288996976679
836,"(11, 14)",68.6962929273326
837,"(11, 15)",68.77641511692707
838,"(11, 16)",68.74935345798806
839,"(11, 17)",68.83000074632702
840,"(11, 18)",68.74670038373263
841,"(11, 19)",68.78598185825484
842,"(11, 20)",68.77013029185842
843,"(11, 21)",68.712191782212
844,"(11, 22)",68.73182623230748
845,"(11, 23)",68.8121876562948
846,"(11, 24)",68.76764417684676
847,"(11, 25)",68.56607188179046
848,"(11, 26)",68.74988557790854
849,"(11, 27)",68.75961486621914
850,"(11, 28)",68.6542853482242
851,"(11, 29)",68.75100439555007
852,"(11, 30)",68.58147421787689
853,"(11, 31)",68.7036734482518
854,"(11, 32)",68.73775603135269
855,"(11, 33)",68.78343212577043
856,"(11, 34)",68.71551274265786
857,"(11, 35)",68.75626160213774
858,"(11, 36)",68.79078472131354
859,"(11, 37)",68.78511237369023
860,"(11, 38)",68.63463003319235
861,"(11, 39)",68.78436720386256
862,"(11, 40)",68.57881897931874
863,"(11, 41)",68.77066843595597
864,"(11, 42)",68.63360771616526
865,"(11, 43)",68.54914662929747
866,"(11, 44)",68.58110378188901
867,"(11, 45)",68.38136282821546
868,"(11, 46)",68.7089669733717
869,"(11, 47)",68.63502116520755
870,"(11, 48)",68.7563442582507
871,"(11, 49)",68.75304991345249
872,"(11, 50)",68.71460562036862
873,"(11, 51)",68.77256011368408
874,"(11, 52)",68.79982617882602
875,"(11, 53)",68.79722172211092
876,"(11, 54)",68.77582667825838
877,"(11, 55)",68.7588432480424
878,"(11, 56)",68.66080272086441
879,"(11, 57)",68.81642594769426
880,"(11, 58)",68.58163504792326
881,"(11, 59)",68.78805654419399
882,"(11, 60)",68.79510183108526
883,"(11, 61)",68.79767919593
884,"(11, 62)",68.70155314704463
885,"(11, 63)",68.7246281342909
886,"(11, 64)",68.74253617788993
887,"(11, 65)",68.6516358577839
888,"(11, 66)",68.7540451039725
889,"(11, 67)",68.77964907286696
890,"(11, 68)",68.70635644094968
891,"(11, 69)",68.76814746468573
892,"(11, 70)",68.79200194425408
893,"(11, 71)",68.72042217558841
894,"(11, 72)",68.73325586654569
895,"(11, 73)",68.69999073592876
896,"(11, 74)",68.74762702914849
897,"(12, 13)",68.81585547431969
898,"(12, 14)",68.77698208130522
899,"(12, 15)",68.81764711498398
900,"(12, 16)",68.74556099576871
901,"(12, 17)",68.76829370007174
902,"(12, 18)",68.72556375316809
903,"(12, 19)",68.73893554035672
904,"(12, 20)",68.78542079361752
905,"(12, 21)",68.71718823975853
906,"(12, 22)",68.77033245787085
907,"(12, 23)",68.7463323252834
908,"(12, 24)",68.73234640018218
909,"(12, 25)",68.6079755339849
910,"(12, 26)",68.69326128148077
911,"(12, 27)",68.77838472019305
912,"(12, 28)",68.52280711772335
913,"(12, 29)",68.78166749052083
914,"(12, 30)",68.57836483968069
915,"(12, 31)",68.78646250467469
916,"(12, 32)",68.75744532576007
917,"(12, 33)",68.74922156899522
918,"(12, 34)",68.78506788920191
919,"(12, 35)",68.75152517620702
920,"(12, 36)",68.73498453203204
921,"(12, 37)",68.75433183653443
922,"(12, 38)",68.66238252772051
923,"(12, 39)",68.68037364539101
924,"(12, 40)",68.58614470782418
925,"(12, 41)",68.79249164203698
926,"(12, 42)",68.58981789488712
927,"(12, 43)",68.5958285012946
928,"(12, 44)",68.59815647029832
929,"(12, 45)",68.41120424905624
930,"(12, 46)",68.67472759050722
931,"(12, 47)",68.59598690845618
932,"(12, 48)",68.78127231100042
933,"(12, 49)",68.92136219411441
934,"(12, 50)",68.73007373332307
935,"(12, 51)",68.80363768003873
936,"(12, 52)",68.77314986742827
937,"(12, 53)",68.77779712113825
938,"(12, 54)",68.82361638170073
939,"(12, 55)",68.68865689703877
940,"(12, 56)",68.71341861681188
941,"(12, 57)",68.80510819552718
942,"(12, 58)",68.54537469523719
943,"(12, 59)",68.72916108192787
944,"(12, 60)",68.8097212234476
945,"(12, 61)",68.77004605890643
946,"(12, 62)",68.75103066415427
947,"(12, 63)",68.78318021424612
948,"(12, 64)",68.66296767062245
949,"(12, 65)",68.7365778739346
950,"(12, 66)",68.68586616767341
951,"(12, 67)",68.72494453121317
952,"(12, 68)",68.75697763815948
953,"(12, 69)",68.77958316863263
954,"(12, 70)",68.7397504743642
955,"(12, 71)",68.6894876813462
956,"(12, 72)",68.76822996211071
957,"(12, 73)",68.71575837713986
958,"(12, 74)",68.77711502705395
959,"(13, 14)",68.7623885684678
960,"(13, 15)",68.76617287057233
961,"(13, 16)",68.79112208513767
962,"(13, 17)",68.80864991521112
963,"(13, 18)",68.80289689376566
964,"(13, 19)",68.78503389910964
965,"(13, 20)",68.7870951353314
966,"(13, 21)",68.8277680289639
967,"(13, 22)",68.79922762583307
968,"(13, 23)",68.7869593884259
969,"(13, 24)",68.85699445342907
970,"(13, 25)",68.600796911761
971,"(13, 26)",68.73083988256838
972,"(13, 27)",68.77959754852105
973,"(13, 28)",68.55508345981491
974,"(13, 29)",68.78707125042078
975,"(13, 30)",68.67293554197616
976,"(13, 31)",68.7808529530724
977,"(13, 32)",68.66134158780737
978,"(13, 33)",68.80666062826755
979,"(13, 34)",68.74596728672078
980,"(13, 35)",68.76392640514909
981,"(13, 36)",68.79264835261088
982,"(13, 37)",68.7767409736117
983,"(13, 38)",68.69763818184647
984,"(13, 39)",68.74288517811092
985,"(13, 40)",68.48769555629784
986,"(13, 41)",68.72060024769334
987,"(13, 42)",68.66632654004457
988,"(13, 43)",68.6494667006346
989,"(13, 44)",68.61631728163388
990,"(13, 45)",68.29104375372157
991,"(13, 46)",68.7766226792743
992,"(13, 47)",68.70055499678783
993,"(13, 48)",68.65263065317903
994,"(13, 49)",68.88792596272944
995,"(13, 50)",68.71065333965502
996,"(13, 51)",68.77819706974061
997,"(13, 52)",68.79799657532308
998,"(13, 53)",68.74657950337344
999,"(13, 54)",68.81483768158179
1000,"(13, 55)",68.72972481611777
1001,"(13, 56)",68.62348930446974
1002,"(13, 57)",68.88214880447597
1003,"(13, 58)",68.65039581787589
1004,"(13, 59)",68.83106802203618
1005,"(13, 60)",68.8042371003477
1006,"(13, 61)",68.81383022994935
1007,"(13, 62)",68.71088910676959
1008,"(13, 63)",68.80344295600321
1009,"(13, 64)",68.67085741877274
1010,"(13, 65)",68.79661755451491
1011,"(13, 66)",68.67040213629356
1012,"(13, 67)",68.76372788373708
1013,"(13, 68)",68.83179345449884
1014,"(13, 69)",68.7543111539083
1015,"(13, 70)",68.84512522307385
1016,"(13, 71)",68.74751939235783
1017,"(13, 72)",68.73275171070614
1018,"(13, 73)",68.78094521101247
1019,"(13, 74)",68.80695117521097
1020,"(14, 15)",68.71540429294727
1021,"(14, 16)",68.74933829957664
1022,"(14, 17)",68.6515160924464
1023,"(14, 18)",68.70889538733692
1024,"(14, 19)",68.79991484105975
1025,"(14, 20)",68.71282129622618
1026,"(14, 21)",68.74799632620187
1027,"(14, 22)",68.74822426210207
1028,"(14, 23)",68.76551744561667
1029,"(14, 24)",68.74454889705653
1030,"(14, 25)",68.54942368564622
1031,"(14, 26)",68.76462242533013
1032,"(14, 27)",68.72521895204724
1033,"(14, 28)",68.5754235892955
1034,"(14, 29)",68.70234274081643
1035,"(14, 30)",68.58037150796504
1036,"(14, 31)",68.75382645994486
1037,"(14, 32)",68.67774038070864
1038,"(14, 33)",68.7210226618488
1039,"(14, 34)",68.76857948267994
1040,"(14, 35)",68.71711560114508
1041,"(14, 36)",68.76727932420089
1042,"(14, 37)",68.72344665692299
1043,"(14, 38)",68.62568569742747
1044,"(14, 39)",68.73504143653355
1045,"(14, 40)",68.51913126585141
1046,"(14, 41)",68.695818369993
1047,"(14, 42)",68.56791815335933
1048,"(14, 43)",68.56931254647624
1049,"(14, 44)",68.54002758774186
1050,"(14, 45)",68.37628440430043
1051,"(14, 46)",68.69246319839198
1052,"(14, 47)",68.59669769169568
1053,"(14, 48)",68.77138439593914
1054,"(14, 49)",68.7837406671079
1055,"(14, 50)",68.65557507613114
1056,"(14, 51)",68.84746634160464
1057,"(14, 52)",68.7047572584376
1058,"(14, 53)",68.78644025356785
1059,"(14, 54)",68.80297130988463
1060,"(14, 55)",68.74856279328338
1061,"(14, 56)",68.69603429353874
1062,"(14, 57)",68.75867712551566
1063,"(14, 58)",68.52852240759472
1064,"(14, 59)",68.7398094700355
1065,"(14, 60)",68.78528729544999
1066,"(14, 61)",68.76753135190206
1067,"(14, 62)",68.739746761691
1068,"(14, 63)",68.77175520915706
1069,"(14, 64)",68.72087789809673
1070,"(14, 65)",68.70060141282649
1071,"(14, 66)",68.6779274478098
1072,"(14, 67)",68.6895533155529
1073,"(14, 68)",68.70893351970292
1074,"(14, 69)",68.77113147431471
1075,"(14, 70)",68.69144722980747
1076,"(14, 71)",68.71132285025944
1077,"(14, 72)",68.78338218710738
1078,"(14, 73)",68.69194867074664
1079,"(14, 74)",68.74839390613926
1080,"(15, 16)",68.81387819282449
1081,"(15, 17)",68.76501322137405
1082,"(15, 18)",68.73791569183484
1083,"(15, 19)",68.79222411760625
1084,"(15, 20)",68.74391596814475
1085,"(15, 21)",68.82002596327621
1086,"(15, 22)",68.74380928940366
1087,"(15, 23)",68.77842231127127
1088,"(15, 24)",68.77590242311737
1089,"(15, 25)",68.62652425071767
1090,"(15, 26)",68.77303538328732
1091,"(15, 27)",68.75727926399232
1092,"(15, 28)",68.57674294601235
1093,"(15, 29)",68.79375433160371
1094,"(15, 30)",68.57373265750385
1095,"(15, 31)",68.75202773950599
1096,"(15, 32)",68.7249210481783
1097,"(15, 33)",68.76659679492873
1098,"(15, 34)",68.69243422276921
1099,"(15, 35)",68.72286255077485
1100,"(15, 36)",68.80099534214426
1101,"(15, 37)",68.74681928692092
1102,"(15, 38)",68.60075881540389
1103,"(15, 39)",68.76849010695462
1104,"(15, 40)",68.50953398950587
1105,"(15, 41)",68.775807211805
1106,"(15, 42)",68.62901070300174
1107,"(15, 43)",68.62535616922236
1108,"(15, 44)",68.61237390687887
1109,"(15, 45)",68.40947846197022
1110,"(15, 46)",68.72741149039518
1111,"(15, 47)",68.65558778268297
1112,"(15, 48)",68.7618423204868
1113,"(15, 49)",68.88878613490031
1114,"(15, 50)",68.73686514672607
1115,"(15, 51)",68.8153051262081
1116,"(15, 52)",68.7846317950423
1117,"(15, 53)",68.79619316177487
1118,"(15, 54)",68.79318267145992
1119,"(15, 55)",68.76508769247772
1120,"(15, 56)",68.66962482355568
1121,"(15, 57)",68.82252335010666
1122,"(15, 58)",68.56915466888111
1123,"(15, 59)",68.80446136446623
1124,"(15, 60)",68.83436663074764
1125,"(15, 61)",68.80155111125073
1126,"(15, 62)",68.6425625666012
1127,"(15, 63)",68.81807434022305
1128,"(15, 64)",68.75250062317632
1129,"(15, 65)",68.7321928199854
1130,"(15, 66)",68.69681512490213
1131,"(15, 67)",68.71760012243064
1132,"(15, 68)",68.77979608362261
1133,"(15, 69)",68.76467590793365
1134,"(15, 70)",68.78170031932093
1135,"(15, 71)",68.70611163029061
1136,"(15, 72)",68.7716422324008
1137,"(15, 73)",68.73586395500912
1138,"(15, 74)",68.78952478708939
1139,"(16, 17)",68.8109205343913
1140,"(16, 18)",68.78739496144952
1141,"(16, 19)",68.81193236551074
1142,"(16, 20)",68.73969580417885
1143,"(16, 21)",68.68893532762395
1144,"(16, 22)",68.73510761759647
1145,"(16, 23)",68.69765877209589
1146,"(16, 24)",68.74410120901477
1147,"(16, 25)",68.61527527640227
1148,"(16, 26)",68.80305843163418
1149,"(16, 27)",68.75230262582978
1150,"(16, 28)",68.56691338414736
1151,"(16, 29)",68.75418836393334
1152,"(16, 30)",68.60920652163294
1153,"(16, 31)",68.76179184187353
1154,"(16, 32)",68.7655283037488
1155,"(16, 33)",68.77318726137011
1156,"(16, 34)",68.6023123126726
1157,"(16, 35)",68.77116391241215
1158,"(16, 36)",68.7157706273362
1159,"(16, 37)",68.73059790951476
1160,"(16, 38)",68.62414532618449
1161,"(16, 39)",68.71518451461498
1162,"(16, 40)",68.51879478370944
1163,"(16, 41)",68.74975052420491
1164,"(16, 42)",68.62917156623635
1165,"(16, 43)",68.59637776619087
1166,"(16, 44)",68.5497745304082
1167,"(16, 45)",68.41679643634195
1168,"(16, 46)",68.69488472853602
1169,"(16, 47)",68.60103392351083
1170,"(16, 48)",68.80798986521346
1171,"(16, 49)",68.83682283222556
1172,"(16, 50)",68.68573837754847
1173,"(16, 51)",68.73140179950678
1174,"(16, 52)",68.78141931036362
1175,"(16, 53)",68.76608096163939
1176,"(16, 54)",68.80436673324208
1177,"(16, 55)",68.77105740084268
1178,"(16, 56)",68.73498155492632
1179,"(16, 57)",68.77068661542711
1180,"(16, 58)",68.47778199096194
1181,"(16, 59)",68.73973091602761
1182,"(16, 60)",68.76617999310238
1183,"(16, 61)",68.77495636372359
1184,"(16, 62)",68.70821985944872
1185,"(16, 63)",68.74174432865067
1186,"(16, 64)",68.72310407390468
1187,"(16, 65)",68.75900364348007
1188,"(16, 66)",68.69784647310652
1189,"(16, 67)",68.71549158916793
1190,"(16, 68)",68.74557638496384
1191,"(16, 69)",68.72115034515073
1192,"(16, 70)",68.70414386601547
1193,"(16, 71)",68.67313098778412
1194,"(16, 72)",68.7287860104641
1195,"(16, 73)",68.65173264362117
1196,"(16, 74)",68.74225265490381
1197,"(17, 18)",68.8314326792949
1198,"(17, 19)",68.82853955868983
1199,"(17, 20)",68.79515905129836
1200,"(17, 21)",68.77407210396896
1201,"(17, 22)",68.78877331300002
1202,"(17, 23)",68.80052446707904
1203,"(17, 24)",68.75533161893425
1204,"(17, 25)",68.60876565301028
1205,"(17, 26)",68.7972438770852
1206,"(17, 27)",68.83251830546313
1207,"(17, 28)",68.67734222936154
1208,"(17, 29)",68.80242214067994
1209,"(17, 30)",68.58540849098112
1210,"(17, 31)",68.7684818055309
1211,"(17, 32)",68.7059503218992
1212,"(17, 33)",68.83442273091288
1213,"(17, 34)",68.82842492680803
1214,"(17, 35)",68.67500915973586
1215,"(17, 36)",68.79166469349968
1216,"(17, 37)",68.80342155792111
1217,"(17, 38)",68.69383763568119
1218,"(17, 39)",68.77734474447288
1219,"(17, 40)",68.54017575291518
1220,"(17, 41)",68.76364407580799
1221,"(17, 42)",68.70702119815377
1222,"(17, 43)",68.61343599921264
1223,"(17, 44)",68.59310408550098
1224,"(17, 45)",68.3163387467579
1225,"(17, 46)",68.72779520066253
1226,"(17, 47)",68.69427307458125
1227,"(17, 48)",68.76915553578236
1228,"(17, 49)",68.98508242159369
1229,"(17, 50)",68.79609054682143
1230,"(17, 51)",68.82512868382109
1231,"(17, 52)",68.7962627016396
1232,"(17, 53)",68.86484403485234
1233,"(17, 54)",68.83335602291723
1234,"(17, 55)",68.81649567147234
1235,"(17, 56)",68.69054420225544
1236,"(17, 57)",68.87322218433572
1237,"(17, 58)",68.63659684012022
1238,"(17, 59)",68.81702184184914
1239,"(17, 60)",68.80947779188763
1240,"(17, 61)",68.81119505241774
1241,"(17, 62)",68.71982691189345
1242,"(17, 63)",68.82367948170518
1243,"(17, 64)",68.75422412957153
1244,"(17, 65)",68.78281936319743
1245,"(17, 66)",68.71215630356498
1246,"(17, 67)",68.79634159111137
1247,"(17, 68)",68.8113440071174
1248,"(17, 69)",68.80465253516496
1249,"(17, 70)",68.83525153675116
1250,"(17, 71)",68.80314802529574
1251,"(17, 72)",68.80837145355578
1252,"(17, 73)",68.74041385950031
1253,"(17, 74)",68.82439641210084
1254,"(18, 19)",68.7844613871528
1255,"(18, 20)",68.68386138376698
1256,"(18, 21)",68.74099321677201
1257,"(18, 22)",68.69216130973139
1258,"(18, 23)",68.78150411684236
1259,"(18, 24)",68.75524871316796
1260,"(18, 25)",68.57442494221823
1261,"(18, 26)",68.66451036206126
1262,"(18, 27)",68.80785371761876
1263,"(18, 28)",68.6108253776377
1264,"(18, 29)",68.7729321807068
1265,"(18, 30)",68.55829395658691
1266,"(18, 31)",68.77153802927408
1267,"(18, 32)",68.7377980218601
1268,"(18, 33)",68.7470223998111
1269,"(18, 34)",68.72555337538655
1270,"(18, 35)",68.76245317083101
1271,"(18, 36)",68.75107976032508
1272,"(18, 37)",68.77056519988297
1273,"(18, 38)",68.59767838336874
1274,"(18, 39)",68.73439217296126
1275,"(18, 40)",68.58055080538449
1276,"(18, 41)",68.74385468127488
1277,"(18, 42)",68.66174867412009
1278,"(18, 43)",68.54260172861684
1279,"(18, 44)",68.53906695108101
1280,"(18, 45)",68.28003925882086
1281,"(18, 46)",68.66765588647851
1282,"(18, 47)",68.5698538928156
1283,"(18, 48)",68.74411217824269
1284,"(18, 49)",68.81094145046542
1285,"(18, 50)",68.68443645961577
1286,"(18, 51)",68.74960585329988
1287,"(18, 52)",68.77738130026616
1288,"(18, 53)",68.79969786451282
1289,"(18, 54)",68.76108999537661
1290,"(18, 55)",68.74439548081767
1291,"(18, 56)",68.69944708625002
1292,"(18, 57)",68.80892778041353
1293,"(18, 58)",68.55940277455083
1294,"(18, 59)",68.75902517268884
1295,"(18, 60)",68.77162517425745
1296,"(18, 61)",68.78093704425375
1297,"(18, 62)",68.67591327268187
1298,"(18, 63)",68.76400811256416
1299,"(18, 64)",68.67349120751881
1300,"(18, 65)",68.74509096277899
1301,"(18, 66)",68.68946370367453
1302,"(18, 67)",68.72250016983791
1303,"(18, 68)",68.74722400623037
1304,"(18, 69)",68.76212598735883
1305,"(18, 70)",68.75625568203606
1306,"(18, 71)",68.70944986011762
1307,"(18, 72)",68.72872197650976
1308,"(18, 73)",68.65065279675242
1309,"(18, 74)",68.77984337349515
1310,"(19, 20)",68.80671881916909
1311,"(19, 21)",68.85077200837513
1312,"(19, 22)",68.79307932668127
1313,"(19, 23)",68.74656963305112
1314,"(19, 24)",68.79233267961762
1315,"(19, 25)",68.54192510247626
1316,"(19, 26)",68.79429378662361
1317,"(19, 27)",68.78428771238899
1318,"(19, 28)",68.56547297369221
1319,"(19, 29)",68.81528892921037
1320,"(19, 30)",68.65091862870065
1321,"(19, 31)",68.74377887095626
1322,"(19, 32)",68.79216821141749
1323,"(19, 33)",68.74920306539225
1324,"(19, 34)",68.73853994291017
1325,"(19, 35)",68.75487294003547
1326,"(19, 36)",68.82909690294865
1327,"(19, 37)",68.74434994096424
1328,"(19, 38)",68.72494595963653
1329,"(19, 39)",68.75961788891445
1330,"(19, 40)",68.61173570738612
1331,"(19, 41)",68.80052790057705
1332,"(19, 42)",68.64075839168883
1333,"(19, 43)",68.62232677116012
1334,"(19, 44)",68.60718296980778
1335,"(19, 45)",68.38775222637881
1336,"(19, 46)",68.74187864111161
1337,"(19, 47)",68.65697506780919
1338,"(19, 48)",68.75485593619224
1339,"(19, 49)",68.82378989463899
1340,"(19, 50)",68.73808319849847
1341,"(19, 51)",68.78846185968884
1342,"(19, 52)",68.79137025472875
1343,"(19, 53)",68.78533603472576
1344,"(19, 54)",68.77470406799875
1345,"(19, 55)",68.78327518440716
1346,"(19, 56)",68.64233257854264
1347,"(19, 57)",68.77200730641573
1348,"(19, 58)",68.49847263746986
1349,"(19, 59)",68.78217625828908
1350,"(19, 60)",68.87839333660013
1351,"(19, 61)",68.83991986741604
1352,"(19, 62)",68.74225515985634
1353,"(19, 63)",68.79695054296971
1354,"(19, 64)",68.80670284533828
1355,"(19, 65)",68.76915763000602
1356,"(19, 66)",68.7483227186693
1357,"(19, 67)",68.76273939266152
1358,"(19, 68)",68.75603694843899
1359,"(19, 69)",68.80237279699008
1360,"(19, 70)",68.79843054843683
1361,"(19, 71)",68.76737081351972
1362,"(19, 72)",68.72605911521394
1363,"(19, 73)",68.73891962956746
1364,"(19, 74)",68.77366057421568
1365,"(20, 21)",68.71091180749255
1366,"(20, 22)",68.73274160320545
1367,"(20, 23)",68.78892205817662
1368,"(20, 24)",68.7192956067454
1369,"(20, 25)",68.54961851413826
1370,"(20, 26)",68.70190187654337
1371,"(20, 27)",68.7215185868154
1372,"(20, 28)",68.6070963447739
1373,"(20, 29)",68.70522519798024
1374,"(20, 30)",68.54368408836248
1375,"(20, 31)",68.7185645070858
1376,"(20, 32)",68.73769820255579
1377,"(20, 33)",68.6962687747936
1378,"(20, 34)",68.68258513384711
1379,"(20, 35)",68.694832666168
1380,"(20, 36)",68.7326286017942
1381,"(20, 37)",68.71796973811655
1382,"(20, 38)",68.62981227981525
1383,"(20, 39)",68.69890500047278
1384,"(20, 40)",68.44955191766348
1385,"(20, 41)",68.73097314456356
1386,"(20, 42)",68.5704452703367
1387,"(20, 43)",68.58846412886827
1388,"(20, 44)",68.55368186704035
1389,"(20, 45)",68.37865870619927
1390,"(20, 46)",68.63673543895135
1391,"(20, 47)",68.52020055181049
1392,"(20, 48)",68.71807264694274
1393,"(20, 49)",68.801882182066
1394,"(20, 50)",68.65621882546968
1395,"(20, 51)",68.75630841033797
1396,"(20, 52)",68.73856056799241
1397,"(20, 53)",68.75991315117544
1398,"(20, 54)",68.76231672172607
1399,"(20, 55)",68.62270394320105
1400,"(20, 56)",68.66713929905643
1401,"(20, 57)",68.72846364635522
1402,"(20, 58)",68.46708488986738
1403,"(20, 59)",68.7246984801735
1404,"(20, 60)",68.72928915099745
1405,"(20, 61)",68.76989817302983
1406,"(20, 62)",68.70296809152391
1407,"(20, 63)",68.71335500925994
1408,"(20, 64)",68.73180916289662
1409,"(20, 65)",68.77483172760155
1410,"(20, 66)",68.66022169414751
1411,"(20, 67)",68.69786266460258
1412,"(20, 68)",68.72041911496979
1413,"(20, 69)",68.7624979464525
1414,"(20, 70)",68.72646249475497
1415,"(20, 71)",68.66734377545227
1416,"(20, 72)",68.70001319115443
1417,"(20, 73)",68.61708304333624
1418,"(20, 74)",68.72146295925162
1419,"(21, 22)",68.73245933123175
1420,"(21, 23)",68.73295801492401
1421,"(21, 24)",68.7546051291582
1422,"(21, 25)",68.50199562320621
1423,"(21, 26)",68.66612408654895
1424,"(21, 27)",68.75952946327575
1425,"(21, 28)",68.62157371748359
1426,"(21, 29)",68.72790649752679
1427,"(21, 30)",68.5083898269518
1428,"(21, 31)",68.76838019605955
1429,"(21, 32)",68.72487062545049
1430,"(21, 33)",68.6686025600737
1431,"(21, 34)",68.66429126882863
1432,"(21, 35)",68.67865245326965
1433,"(21, 36)",68.7387409156842
1434,"(21, 37)",68.7323661997447
1435,"(21, 38)",68.55111618942131
1436,"(21, 39)",68.79354745464813
1437,"(21, 40)",68.48478210314747
1438,"(21, 41)",68.78397399512603
1439,"(21, 42)",68.59944840582409
1440,"(21, 43)",68.63323864533263
1441,"(21, 44)",68.55933051201295
1442,"(21, 45)",68.33322562140557
1443,"(21, 46)",68.66421037716367
1444,"(21, 47)",68.65097718643712
1445,"(21, 48)",68.75599302995215
1446,"(21, 49)",68.81549616521767
1447,"(21, 50)",68.63947638994487
1448,"(21, 51)",68.7804186628297
1449,"(21, 52)",68.76025320268688
1450,"(21, 53)",68.72884499175514
1451,"(21, 54)",68.7450172686717
1452,"(21, 55)",68.72323145500494
1453,"(21, 56)",68.66701212671373
1454,"(21, 57)",68.79210395212566
1455,"(21, 58)",68.44975189104075
1456,"(21, 59)",68.73966604468336
1457,"(21, 60)",68.79363883721953
1458,"(21, 61)",68.75865578936835
1459,"(21, 62)",68.66804430302992
1460,"(21, 63)",68.71732018806364
1461,"(21, 64)",68.69769555290762
1462,"(21, 65)",68.7157735686144
1463,"(21, 66)",68.6683889630033
1464,"(21, 67)",68.69765467065547
1465,"(21, 68)",68.74227000764303
1466,"(21, 69)",68.8112063885003
1467,"(21, 70)",68.71661264497824
1468,"(21, 71)",68.72015511151129
1469,"(21, 72)",68.71257322951811
1470,"(21, 73)",68.7061889226909
1471,"(21, 74)",68.75136577917004
1472,"(22, 23)",68.7437411116931
1473,"(22, 24)",68.68763515076535
1474,"(22, 25)",68.58365501646013
1475,"(22, 26)",68.7244414294467
1476,"(22, 27)",68.7395204635495
1477,"(22, 28)",68.57310019020943
1478,"(22, 29)",68.77803379398149
1479,"(22, 30)",68.56966007375142
1480,"(22, 31)",68.74746506711851
1481,"(22, 32)",68.64404488685697
1482,"(22, 33)",68.68848288726454
1483,"(22, 34)",68.56239019646135
1484,"(22, 35)",68.7048710772024
1485,"(22, 36)",68.78342285677114
1486,"(22, 37)",68.74851883454664
1487,"(22, 38)",68.5403992086952
1488,"(22, 39)",68.75342622807675
1489,"(22, 40)",68.47578714206767
1490,"(22, 41)",68.65945224140452
1491,"(22, 42)",68.56494407344529
1492,"(22, 43)",68.55688496183461
1493,"(22, 44)",68.61669587491058
1494,"(22, 45)",68.35424045048197
1495,"(22, 46)",68.64463483930169
1496,"(22, 47)",68.59183078977394
1497,"(22, 48)",68.72902390924523
1498,"(22, 49)",68.6813528830404
1499,"(22, 50)",68.62337223826638
1500,"(22, 51)",68.75814289066173
1501,"(22, 52)",68.72675711803275
1502,"(22, 53)",68.7492384829664
1503,"(22, 54)",68.7268631712031
1504,"(22, 55)",68.724747628744
1505,"(22, 56)",68.59161910651903
1506,"(22, 57)",68.73892157825014
1507,"(22, 58)",68.5348384510469
1508,"(22, 59)",68.7522387184761
1509,"(22, 60)",68.78067734495556
1510,"(22, 61)",68.80008430762199
1511,"(22, 62)",68.64720730288214
1512,"(22, 63)",68.76341233719805
1513,"(22, 64)",68.69760903915882
1514,"(22, 65)",68.71887149071478
1515,"(22, 66)",68.66022005249854
1516,"(22, 67)",68.71514795425718
1517,"(22, 68)",68.70772227392156
1518,"(22, 69)",68.73180329668752
1519,"(22, 70)",68.76632181762876
1520,"(22, 71)",68.74035538428352
1521,"(22, 72)",68.76640211102045
1522,"(22, 73)",68.63051773362193
1523,"(22, 74)",68.74860125851214
1524,"(23, 24)",68.79478545259798
1525,"(23, 25)",68.38187417021548
1526,"(23, 26)",68.71489337570524
1527,"(23, 27)",68.83615254281253
1528,"(23, 28)",68.70161074749907
1529,"(23, 29)",68.74066528574063
1530,"(23, 30)",68.58483743713913
1531,"(23, 31)",68.71461714742118
1532,"(23, 32)",68.67808424066834
